cur_batch,avg_ep_rewards,avg_ep_error,avg_actor_loss,timestamp
0,42.859375,0.04745326750253967,-0.00010860148,1683130790.482529
1,42.716796875,0.047281250418653484,-2.738169e-05,1683130875.4085681
2,42.494140625,0.04753324140227154,-3.777638e-05,1683130900.5131001
3,42.265625,0.047671204336693355,-9.584934e-06,1683130925.0533388
4,42.0302734375,0.04736132480703129,-7.187844e-05,1683130948.618078
5,42.8505859375,0.04738251794838159,-4.2806805e-05,1683130972.056236
6,41.9091796875,0.047540328976857116,-8.26452e-05,1683130995.5489721
7,42.96484375,0.04778470356256631,-5.3597603e-05,1683131018.226497
8,42.4619140625,0.04754798960765025,-1.3349112e-05,1683131040.06604
9,42.6298828125,0.04744488490492389,-9.825694e-05,1683131063.058963
10,42.853515625,0.047443322347758526,-0.0001245643,1683131087.992219
11,42.83203125,0.04743354926511012,-0.00012940797,1683131114.0260942
12,42.9462890625,0.04768425202651533,9.832449e-06,1683131139.868726
13,43.3388671875,0.04756358119333716,-3.799735e-05,1683131165.257247
14,43.7109375,0.047552491988359966,-6.588015e-05,1683131189.763982
15,43.6728515625,0.04759880120440835,-4.6116456e-05,1683131213.7875059
16,43.421875,0.04758386232105112,-6.816725e-05,1683131237.038283
17,44.0771484375,0.04758139795316241,-0.00016055664,1683131259.6769621
18,43.6171875,0.04754206722248595,-0.00013205528,1683131282.9325812
19,44.4287109375,0.047314290052234365,-0.00026857603,1683131305.3528981
20,44.673828125,0.047783681327936964,-0.00029206678,1683131328.578211
21,45.6201171875,0.04769105850791203,-0.0002458217,1683131408.2113438
22,46.4150390625,0.04801977753111085,-0.00011696636,1683131431.615978
23,47.5927734375,0.04768338420601814,-0.00020404017,1683131454.2889621
24,47.5546875,0.047887360383432574,-0.0006132835,1683131477.95615
25,49.1171875,0.04788088491950014,-0.00049320003,1683131500.334645
26,51.2587890625,0.04815589658226081,-0.00019500687,1683131523.199114
27,52.419921875,0.047894266872212446,-0.0003463328,1683131545.4390411
28,53.9580078125,0.047955034838539586,-0.00045416452,1683131570.8238878
29,54.66796875,0.0476629783562224,-0.00025490453,1683131596.21135
30,55.47265625,0.04753492885473473,-0.0003616773,1683131621.9603589
31,56.7412109375,0.04742003893650745,-0.0001697897,1683131646.3950279
32,57.66015625,0.047370396183300606,-0.0002305777,1683131670.6582289
33,57.2841796875,0.047417374512929614,-0.00020382013,1683131693.72593
34,58.119140625,0.04742609867354147,-0.00019378928,1683131717.0279648
35,57.7919921875,0.04746942522663347,-8.298647e-05,1683131739.8183548
36,58.611328125,0.04724353696037522,-0.00014559404,1683131762.7921689
37,58.328125,0.047251952480257875,-5.4912573e-05,1683131785.288074
38,59.1005859375,0.047268462976915,-6.980712e-05,1683131808.09094
39,58.8486328125,0.0470478247123263,-9.4469564e-05,1683131831.8879192
40,58.646484375,0.04722280462132056,-6.3955786e-06,1683131856.469328
41,59.0869140625,0.04719734746195568,-5.0317183e-05,1683131935.741834
42,59.1181640625,0.04717663905328671,-9.3679846e-05,1683131958.294422
43,58.3046875,0.047319226503981876,-8.2902305e-05,1683131980.595894
